alpha,similarity,base_lr,effective_lr,seed,forgetting,forgetting_reduction,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,relative_time
0.5,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.24118781089782715
0.5,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.23504066467285156
0.5,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.24327611923217773
0.5,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.21612167358398438
0.75,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.25169968605041504
0.75,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.23465228080749512
0.75,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.2176210880279541
0.75,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.20679998397827148
0.75,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.24832510948181152
1.0,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.2208256721496582
1.0,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.262958288192749
1.0,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.23665261268615723
1.0,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.23812079429626465
1.0,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.21227812767028809
1.5,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.21142172813415527
1.5,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.22625970840454102
1.5,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.22874093055725098
1.5,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.18629813194274902
1.5,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.2236316204071045
2.0,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.22168803215026855
2.0,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.27680325508117676
2.0,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.23372530937194824
2.0,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.18635153770446777
2.0,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.21366667747497559
0.0,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.24430561065673828
0.0,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.2314586639404297
0.0,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.2617487907409668
0.0,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.23463797569274902
0.0,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.2121269702911377
0.25,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.24282097816467285
0.25,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.25450634956359863
0.25,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.23541021347045898
0.25,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.19732904434204102
0.25,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.26036906242370605
0.5,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.2050764560699463
0.5,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.17866086959838867
0.5,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.21324634552001953
0.5,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.2373960018157959
0.5,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.22506284713745117
0.75,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.1982882022857666
0.75,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.22213482856750488
0.75,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.19620060920715332
0.75,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.20873141288757324
0.75,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.19917654991149902
1.0,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.190385103225708
1.0,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.2009878158569336
1.0,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.18942904472351074
1.0,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.2113502025604248
1.0,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.19289326667785645
1.5,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.18601036071777344
1.5,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.17427754402160645
1.5,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.18601727485656738
1.5,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.19499945640563965
1.5,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.24098420143127441
2.0,1.0,0.1,0.1,0,-2.210351225781851e-06,0.0,2.210364755228511e-06,1.3529446660220934e-11,7.825152852081185e-12,0.2083582878112793
2.0,1.0,0.1,0.1,1,-1.4290063316303725e-06,0.0,1.4290112630988006e-06,4.931468428059915e-12,3.0275309169380815e-12,0.19362568855285645
2.0,1.0,0.1,0.1,2,-1.6562247166940908e-06,0.0,1.656234076108376e-06,9.359414285259327e-12,5.736344559081896e-12,0.15091729164123535
2.0,1.0,0.1,0.1,3,-1.1529118104699337e-06,0.0,1.152915842794755e-06,4.032324821268141e-12,2.5263168293432336e-12,0.17110633850097656
2.0,1.0,0.1,0.1,4,-1.7252393027951916e-06,0.0,1.725245624584204e-06,6.321789012414536e-12,3.829298423491112e-12,0.17865943908691406
